QID,W1,W2,Sim,model,layer,pooling,cosine_similarity,model_name,pair_total_subtoken_count,pair_max_subtoken_count,clean_pair,split_pair,word1_is_split,word2_is_split,both_words_split,pair_avg_subtoken_char_length,word1_avg_subtoken_char_length,word2_avg_subtoken_char_length,word1_subtoken_count_per_char,word2_subtoken_count_per_char
70,kum,karınca,1.166666667,BERTurk,12,mean,0.827909626952788,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,3.0,7.0,0.3333333333333333,0.1428571428571428
71,tutsak,köle,7.0,BERTurk,12,mean,0.837506328488028,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
72,kazanç,aykırı,0.166666667,BERTurk,12,mean,0.6854566945538827,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
73,içki,viski,4.25,BERTurk,12,mean,0.7637390098405976,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.0,4.0,2.5,0.25,0.4
74,üşengen,yedigen,0.166666667,BERTurk,12,mean,0.7220401329528369,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,2.8,2.3333333333333335,3.5,0.4285714285714285,0.2857142857142857
75,mutfak,kahvaltı,2.0,BERTurk,12,mean,0.8211059972363774,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.0,6.0,8.0,0.1666666666666666,0.125
76,çamaşır,külot,4.75,BERTurk,12,mean,0.6874770637237236,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,7.0,2.5,0.1428571428571428,0.4
77,yorgun,yorgunluk,4.916666667,BERTurk,12,mean,0.9190085709284047,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.5,6.0,9.0,0.1666666666666666,0.1111111111111111
78,transparan,kemik,0.166666667,BERTurk,12,mean,0.5593985967423334,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,3.75,3.3333333333333335,5.0,0.3,0.2
79,muz,yoğurt,1.166666667,BERTurk,12,mean,0.8599684738843967,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
80,damar,kan,2.333333333,BERTurk,12,mean,0.8417709451035463,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
81,ilkellik,cenin,0.333333333,BERTurk,12,mean,0.70628923634199,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.25,4.0,2.5,0.25,0.4
82,temiz,kirlice,0.25,BERTurk,12,mean,0.7321726059740461,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
83,modernite,öncülük,1.916666667,BERTurk,12,mean,0.6354910881983731,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,5.333333333333333,4.5,7.0,0.2222222222222222,0.1428571428571428
84,peşinatsız,borçlanmak,1.416666667,BERTurk,12,mean,0.6369820045578634,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,4.0,3.3333333333333335,5.0,0.3,0.2
85,öğrenci,kitap,1.416666667,BERTurk,12,mean,0.771278016131045,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
86,mühendis,bilişim,2.333333333,BERTurk,12,mean,0.8718156916880612,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.5,8.0,7.0,0.125,0.1428571428571428
87,zeki,çocuk,0.833333333,BERTurk,12,mean,0.8003829662084706,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
88,avare,başıboş,8.416666667,BERTurk,12,mean,0.6326775198544206,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,2.4,2.5,2.3333333333333335,0.4,0.4285714285714285
89,tren,inançlılık,0.166666667,BERTurk,12,mean,0.6251572977462998,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.666666666666667,4.0,5.0,0.25,0.2
90,mücevher,şahane,0.5,BERTurk,12,mean,0.7685821599821434,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.0,8.0,6.0,0.125,0.1666666666666666
91,başladılarsa,bitirdilerse,0.083333333,BERTurk,12,mean,0.7423049600660032,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
92,keşiş,köle,0.583333333,BERTurk,12,mean,0.7191665298866103,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.0,2.5,4.0,0.4,0.25
93,palto,ceket,6.75,BERTurk,12,mean,0.7621365873696542,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
94,oksijen,su,2.0,BERTurk,12,mean,0.8207048909557695,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,7.0,2.0,0.1428571428571428,0.5
95,taşıt,tren,3.583333333,BERTurk,12,mean,0.8798842507916844,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
96,kıyı,tepe,0.916666667,BERTurk,12,mean,0.8645471033468407,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,4.0,4.0,0.25,0.25
97,adalet,vicdan,2.833333333,BERTurk,12,mean,0.898538011490638,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
98,rahatsız,alışkın,0.166666667,BERTurk,12,mean,0.6973127404600539,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,5.0,8.0,3.5,0.125,0.2857142857142857
99,kavramsallaştırsın,soyut,1.0,BERTurk,12,mean,0.5038790801143251,dbmdz/bert-base-turkish-cased,5,4,False,True,True,False,False,4.6,4.5,5.0,0.2222222222222222,0.2
100,hayat,fani,1.583333333,BERTurk,12,mean,0.7168234566023929,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.0,5.0,2.0,0.2,0.5
101,ıslak,deniz,1.833333333,BERTurk,12,mean,0.8125041815626477,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
102,kitaplıklar,kitaphane,7.166666667,BERTurk,12,mean,0.8904783284604105,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,5.0,5.5,4.5,0.1818181818181818,0.2222222222222222
103,din,vicdan,1.75,BERTurk,12,mean,0.8649909212729924,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
104,brüt,çamaşır,0.25,BERTurk,12,mean,0.7639208998101982,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,4.0,7.0,0.25,0.1428571428571428
105,tıknaz,şiddetli,0.333333333,BERTurk,12,mean,0.7318706733358166,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,3.0,8.0,0.3333333333333333,0.125
106,yüreklicesine,gevşek,0.166666667,BERTurk,12,mean,0.6934555891248025,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.8,4.333333333333333,3.0,0.2307692307692307,0.3333333333333333
107,cenin,kuyumcu,0.166666667,BERTurk,12,mean,0.6409093471468243,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,2.4,2.5,2.3333333333333335,0.4,0.4285714285714285
108,gözlükçü,gözlük,2.75,BERTurk,12,mean,0.8245805214579629,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,4.0,6.0,0.25,0.1666666666666666
109,affedişi,cezalandırışı,0.166666667,BERTurk,12,mean,0.7798160533343879,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,5.25,4.0,6.5,0.25,0.1538461538461538
110,bilişim,sebze,0.25,BERTurk,12,mean,0.8038915395373667,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
111,iktidarcılar,sabahlardaki,0.166666667,BERTurk,12,mean,0.6897681995139471,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
112,cinayetindeki,asosyalleştirdikleri,0.166666667,BERTurk,12,mean,0.6070571204980092,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,4.714285714285714,4.333333333333333,5.0,0.2307692307692307,0.2
113,zarar,kazanç,0.083333333,BERTurk,12,mean,0.8358501516338943,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
114,kuş,turna,3.333333333,BERTurk,12,mean,0.7202335455154601,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,2.6666666666666665,3.0,2.5,0.3333333333333333,0.4
115,brüt,kesintili,0.333333333,BERTurk,12,mean,0.6667046750464574,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,4.0,4.5,0.25,0.2222222222222222
116,borçlanmak,faiz,1.416666667,BERTurk,12,mean,0.672937576560577,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,5.0,4.0,0.2,0.25
117,zaman,öğle,2.833333333,BERTurk,12,mean,0.8015164829254453,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
118,mücevher,sicim,0.333333333,BERTurk,12,mean,0.5816539964186771,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,8.0,2.5,0.125,0.4
119,külot,aile,0.25,BERTurk,12,mean,0.6728556560793304,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.0,2.5,4.0,0.4,0.25
120,mezarhane,mutfak,0.25,BERTurk,12,mean,0.7331029266133618,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,5.0,4.5,6.0,0.2222222222222222,0.1666666666666666
121,bitirdilerse,geceleyin,0.166666667,BERTurk,12,mean,0.6191276704864798,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,5.25,6.0,4.5,0.1666666666666666,0.2222222222222222
122,yoldaş,delikanlı,0.833333333,BERTurk,12,mean,0.757721425961048,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.5,6.0,9.0,0.1666666666666666,0.1111111111111111
123,ıslak,serin,1.75,BERTurk,12,mean,0.8793505478215647,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
124,barınak,tımarhane,0.666666667,BERTurk,12,mean,0.716812414893198,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.2,3.5,3.0,0.2857142857142857,0.3333333333333333
125,zarar,kadın,0.25,BERTurk,12,mean,0.8310338846532198,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
126,atletik,avare,0.333333333,BERTurk,12,mean,0.6763227537162374,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.0,3.5,2.5,0.2857142857142857,0.4
127,cansız,yaşlıymışçasına,0.916666667,BERTurk,12,mean,0.4774876398692004,dbmdz/bert-base-turkish-cased,5,4,False,True,False,True,False,4.2,6.0,3.75,0.1666666666666666,0.2666666666666666
128,peynir,karton,0.25,BERTurk,12,mean,0.8541089269926196,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
129,süreli,süresiz,0.083333333,BERTurk,12,mean,0.696171873357724,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,6.0,3.5,0.1666666666666666,0.2857142857142857
130,tutsak,özgür,0.083333333,BERTurk,12,mean,0.8572420472805518,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
131,gevşek,heykel,0.166666667,BERTurk,12,mean,0.7298172849735811,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.0,3.0,6.0,0.3333333333333333,0.1666666666666666
132,kamyon,sesteş,0.083333333,BERTurk,12,mean,0.6772845607844221,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,6.0,3.0,0.1666666666666666,0.3333333333333333
133,yiyecek,sos,2.666666667,BERTurk,12,mean,0.8480387932050985,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,7.0,3.0,0.1428571428571428,0.3333333333333333
134,modernite,ilkellik,0.25,BERTurk,12,mean,0.822938286708062,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,4.25,4.5,4.0,0.2222222222222222,0.25
135,keşiş,kahin,3.083333333,BERTurk,12,mean,0.8352233700800789,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,2.5,2.5,2.5,0.4,0.4
136,turna,uygulamak,0.166666667,BERTurk,12,mean,0.5836779784197422,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,2.5,9.0,0.4,0.1111111111111111
137,ormanlık,fotoğraf,0.416666667,BERTurk,12,mean,0.7691441215788097,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,8.0,8.0,8.0,0.125,0.125
138,sosyalleştirdikleri,asosyalleştirdikleri,0.083333333,BERTurk,12,mean,0.8943365926469742,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,5.571428571428571,6.333333333333333,5.0,0.1578947368421052,0.2
139,cinayetindeki,kemik,0.25,BERTurk,12,mean,0.5403471803787986,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,4.5,4.333333333333333,5.0,0.2307692307692307,0.2
140,masum,kuşku,0.416666667,BERTurk,12,mean,0.8469275682611198,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
141,delikanlı,büyücü,0.25,BERTurk,12,mean,0.6630030706703279,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,5.0,9.0,3.0,0.1111111111111111,0.3333333333333333
142,uzun,atletik,3.083333333,BERTurk,12,mean,0.7488560045552238,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,4.0,3.5,0.25,0.2857142857142857
143,deniz,sahil,5.0,BERTurk,12,mean,0.8816191646398875,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
144,orman,meyve,1.416666667,BERTurk,12,mean,0.8586764461251133,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
145,hayat,nefes,3.083333333,BERTurk,12,mean,0.8324233302124908,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
146,mızrap,tabure,0.25,BERTurk,12,mean,0.7057065960042949,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
147,sıcak,ısınmış,7.5,BERTurk,12,mean,0.7332125760158027,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
148,gülüş,gülümseme,8.75,BERTurk,12,mean,0.7226070072128846,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.666666666666667,5.0,4.5,0.2,0.2222222222222222
149,muz,gemicik,0.583333333,BERTurk,12,mean,0.6691432077757388,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,3.0,3.5,0.3333333333333333,0.2857142857142857
150,hukuk,hayat,0.416666667,BERTurk,12,mean,0.8678358001770987,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
151,evetçiler,hayırcılar,0.0,BERTurk,12,mean,0.7398600262158973,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,4.75,4.5,5.0,0.2222222222222222,0.2
152,kamyon,manken,0.25,BERTurk,12,mean,0.8618470479197844,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
153,terazi,adalet,2.0,BERTurk,12,mean,0.6452980225350747,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.0,3.0,6.0,0.3333333333333333,0.1666666666666666
154,sarsıcı,gençmişçesine,0.166666667,BERTurk,12,mean,0.6276308193010925,dbmdz/bert-base-turkish-cased,6,4,False,True,True,True,True,3.3333333333333335,3.5,3.25,0.2857142857142857,0.3076923076923077
155,uzak,yakın,0.0,BERTurk,12,mean,0.789029448460991,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
156,dükkan,vitrin,2.333333333,BERTurk,12,mean,0.8900339355856981,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
157,nefes,oksijen,3.75,BERTurk,12,mean,0.8353450956274561,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,5.0,7.0,0.2,0.1428571428571428
158,enginar,boza,0.75,BERTurk,12,mean,0.7602868101584258,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,2.75,3.5,2.0,0.2857142857142857,0.5
159,giysi,külot,2.916666667,BERTurk,12,mean,0.6705159387195099,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
160,deneyimleme,pratikleştirsin,1.916666667,BERTurk,12,mean,0.6943651670497236,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,5.2,5.5,5.0,0.1818181818181818,0.2
161,sahil,ormanlık,0.666666667,BERTurk,12,mean,0.8399455919213191,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.5,5.0,8.0,0.2,0.125
162,masum,öldürülüşündeki,0.25,BERTurk,12,mean,0.5221023366144221,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,5.0,5.0,5.0,0.2,0.2
163,siyah,petrol,0.75,BERTurk,12,mean,0.8144966925227084,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
164,haşarı,enerjik,3.5,BERTurk,12,mean,0.653705814541224,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.25,3.0,3.5,0.3333333333333333,0.2857142857142857
165,teizm,müzik,0.25,BERTurk,12,mean,0.678877794055317,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
166,para,faiz,2.166666667,BERTurk,12,mean,0.811417176326332,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,4.0,4.0,0.25,0.25
167,normalleşiyor,sabahlardaki,0.166666667,BERTurk,12,mean,0.6612121211733004,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,6.25,6.5,6.0,0.1538461538461538,0.1666666666666666
168,atatürkçülerden,kemalizmcilerden,9.083333333,BERTurk,12,mean,0.8128582764036,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,4.428571428571429,5.0,4.0,0.2,0.25
169,alkol,viski,4.363636364,BERTurk,12,mean,0.709588926136133,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
170,muhalefetçiler,iktidarcılar,0.083333333,BERTurk,12,mean,0.8586579463995131,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,6.5,7.0,6.0,0.1428571428571428,0.1666666666666666
171,horoz,tavuk,5.916666667,BERTurk,12,mean,0.6335775221772377,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.3333333333333335,2.5,5.0,0.4,0.2
172,çerçeve,fotoğraf,2.916666667,BERTurk,12,mean,0.8136953999266192,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.5,7.0,8.0,0.1428571428571428,0.125
173,süt,lokanta,1.083333333,BERTurk,12,mean,0.7703794067849576,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,3.0,7.0,0.3333333333333333,0.1428571428571428
174,tahta,tabure,1.583333333,BERTurk,12,mean,0.7288374055428617,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,5.0,3.0,0.2,0.3333333333333333
175,kağıt,karton,4.416666667,BERTurk,12,mean,0.9254730729192401,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
176,varlık,para,4.666666667,BERTurk,12,mean,0.7971805997048302,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
177,ses,sesteş,3.166666667,BERTurk,12,mean,0.8236089706593809,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
178,eksik,ilaç,0.166666667,BERTurk,12,mean,0.7237028662456054,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
179,eşya,cisim,5.166666667,BERTurk,12,mean,0.7647192301383765,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
180,haber,uzun,0.333333333,BERTurk,12,mean,0.7723443244645836,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
181,hayırcılar,barıştırılırken,0.166666667,BERTurk,12,mean,0.7102297856335863,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,5.0,5.0,5.0,0.2,0.2
182,pamuk,giysi,1.25,BERTurk,12,mean,0.8955423084822065,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
183,hamile,cenin,2.333333333,BERTurk,12,mean,0.6784022398366697,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,6.0,2.5,0.1666666666666666,0.4
184,ispatım,almışlardır,0.181818182,BERTurk,12,mean,0.669182111427022,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,4.5,3.5,5.5,0.2857142857142857,0.1818181818181818
185,süt,yoğurt,3.833333333,BERTurk,12,mean,0.8794552784548268,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
186,cansız,enerjik,0.083333333,BERTurk,12,mean,0.6862716555252267,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,6.0,3.5,0.1666666666666666,0.2857142857142857
187,sahil,kum,2.583333333,BERTurk,12,mean,0.8820313920301246,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
188,ses,mızrap,0.833333333,BERTurk,12,mean,0.6782621180323266,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
189,davadaş,ebediyeten,0.5,BERTurk,12,mean,0.5083447624667029,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.4,3.5,3.3333333333333335,0.2857142857142857,0.3
190,bitki,çiçek,4.416666667,BERTurk,12,mean,0.8706846214850942,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
191,seyahat,sefer,5.583333333,BERTurk,12,mean,0.7711519064136453,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
192,yardım,aile,0.583333333,BERTurk,12,mean,0.7991021579889678,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,6.0,4.0,0.1666666666666666,0.25
193,petrol,yakıt,5.25,BERTurk,12,mean,0.8434405656089463,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
194,şair,modernite,0.583333333,BERTurk,12,mean,0.7475601670303671,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,4.0,4.5,0.25,0.2222222222222222
