QID,W1,W2,Sim,input_condition,model,layer,pooling,cosine_similarity,word1_context_sentence_count,word2_context_sentence_count,model_name,pair_total_subtoken_count,pair_max_subtoken_count,clean_pair,split_pair,word1_is_split,word2_is_split,both_words_split,pair_avg_subtoken_char_length,word1_avg_subtoken_char_length,word2_avg_subtoken_char_length,word1_subtoken_count_per_char,word2_subtoken_count_per_char
317,ipek,kapüşon,0.833333333,contextual,BERTurk,7,last,0.46849566591079417,15,14,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,2.75,4.0,2.3333333333333335,0.25,0.4285714285714285
318,savunmaktaydılar,saldırmaktaydılar,1.0,contextual,BERTurk,7,last,0.9678294204769338,15,15,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,4.714285714285714,5.333333333333333,4.25,0.1875,0.2352941176470588
319,bitki,enginar,2.916666667,contextual,BERTurk,7,last,0.5717341956436458,15,7,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
320,hukuk,nezle,0.25,contextual,BERTurk,7,last,0.4196905749418741,10,8,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,5.0,2.5,0.2,0.4
321,horultu,gürültü,5.166666667,contextual,BERTurk,7,last,0.5512945628414935,15,9,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,3.5,2.3333333333333335,7.0,0.4285714285714285,0.1428571428571428
322,süt,peynir,3.25,contextual,BERTurk,7,last,0.5940257624135485,8,1,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
323,bağışlayışı,cezalandırışı,0.083333333,contextual,BERTurk,7,last,0.7698492079956365,15,10,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,4.8,3.6666666666666665,6.5,0.2727272727272727,0.1538461538461538
324,su,çiçek,0.916666667,contextual,BERTurk,7,last,0.5631282713658368,13,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,3.5,2.0,5.0,0.5,0.2
325,taşıt,gemicik,2.666666667,contextual,BERTurk,7,last,0.50158410376589,15,15,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
326,yiyecek,meyve,2.833333333,contextual,BERTurk,7,last,0.6925585520124148,15,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
327,kuşku,şüphe,9.083333333,contextual,BERTurk,7,last,0.8660095521571028,14,8,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
328,çocuk,anne,2.166666667,contextual,BERTurk,7,last,0.6361666698519877,15,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
329,iyiliyorsun,kötülüyorsun,0.0,contextual,BERTurk,7,last,0.920597169835749,15,15,dbmdz/bert-base-turkish-cased,6,3,False,True,True,True,True,3.8333333333333335,3.6666666666666665,4.0,0.2727272727272727,0.25
330,şeffaf,saydam,8.5,contextual,BERTurk,7,last,0.6965302317150606,9,9,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,6.0,3.0,0.1666666666666666,0.3333333333333333
331,teizm,çerçeve,0.25,contextual,BERTurk,7,last,0.42192908192943945,13,9,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.0,2.5,7.0,0.4,0.1428571428571428
332,anormalleşiyor,kapüşon,0.181818182,contextual,BERTurk,7,last,0.404179303024252,15,14,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,4.2,7.0,2.3333333333333335,0.1428571428571428,0.4285714285714285
333,sevgili,mutluluk,2.0,contextual,BERTurk,7,last,0.48317639344826757,4,9,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.5,7.0,8.0,0.1428571428571428,0.125
334,delilim,televizyon,0.166666667,contextual,BERTurk,7,last,0.44079437463880944,12,12,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,5.666666666666667,3.5,10.0,0.2857142857142857,0.1
335,sofra,bıçak,1.416666667,contextual,BERTurk,7,last,0.5484935335648051,15,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
336,ipek,gömlek,1.75,contextual,BERTurk,7,last,0.6485198444315463,15,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,4.0,6.0,0.25,0.1666666666666666
337,sanatçı,heykel,1.5,contextual,BERTurk,7,last,0.638670037975841,15,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.5,7.0,6.0,0.1428571428571428,0.1666666666666666
338,medya,yağcılık,0.75,contextual,BERTurk,7,last,0.5248708161642798,8,12,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.333333333333333,5.0,4.0,0.2,0.25
339,din,ibadet,3.5,contextual,BERTurk,7,last,0.6333752482682091,8,11,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,3.0,6.0,0.3333333333333333,0.1666666666666666
340,tutsak,yakın,0.166666667,contextual,BERTurk,7,last,0.43740238007446397,7,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
341,zarar,para,0.666666667,contextual,BERTurk,7,last,0.447781514926735,15,2,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
342,ateistlik,sekülerizmciler,1.75,contextual,BERTurk,7,last,0.5190148372331493,14,10,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,3.4285714285714284,3.0,3.75,0.3333333333333333,0.2666666666666666
343,sabahlardaki,kahvaltı,1.25,contextual,BERTurk,7,last,,0,14,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,6.666666666666667,6.0,8.0,0.1666666666666666,0.125
344,kadın,anne,3.583333333,contextual,BERTurk,7,last,0.6612344496323538,13,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
345,sabır,mühendis,0.333333333,contextual,BERTurk,7,last,0.4158781366910458,5,5,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.5,5.0,8.0,0.2,0.125
346,yakın,sıkı,4.083333333,contextual,BERTurk,7,last,,12,0,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
347,saray,kral,2.666666667,contextual,BERTurk,7,last,0.7322255690692536,9,6,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
348,damar,mezar,0.25,contextual,BERTurk,7,last,0.5814029695286157,15,8,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
349,kuyumcu,mücevher,2.5,contextual,BERTurk,7,last,0.3224178430658178,2,5,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,3.75,2.3333333333333335,8.0,0.4285714285714285,0.125
350,müzik,ses,4.333333333,contextual,BERTurk,7,last,0.5910100392332401,3,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
351,alet,terazi,2.0,contextual,BERTurk,7,last,0.5841247863452557,15,11,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,4.0,3.0,0.25,0.3333333333333333
352,kesintili,manavınkiler,0.166666667,contextual,BERTurk,7,last,0.30376890440544946,5,3,dbmdz/bert-base-turkish-cased,6,4,False,True,True,True,True,3.5,4.5,3.0,0.2222222222222222,0.3333333333333333
353,cansız,ahşap,0.833333333,contextual,BERTurk,7,last,0.5197359512872246,7,14,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
354,otobüs,sefer,1.583333333,contextual,BERTurk,7,last,0.5726301462878485,9,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
355,kahvaltı,adalet,0.25,contextual,BERTurk,7,last,0.46472016894066326,14,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.0,8.0,6.0,0.125,0.1666666666666666
356,cam,büyücü,0.25,contextual,BERTurk,7,last,0.4064781032477174,10,10,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
357,anarşist,somurtma,0.166666667,contextual,BERTurk,7,last,0.46294955955411043,15,15,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,2.2857142857142856,2.0,2.6666666666666665,0.5,0.375
358,kıtlıklarda,tüketim,0.833333333,contextual,BERTurk,7,last,0.45210699318185243,15,12,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,4.5,3.6666666666666665,7.0,0.2727272727272727,0.1428571428571428
359,kitaphane,kitap,2.75,contextual,BERTurk,7,last,0.5093683820342898,8,15,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.666666666666667,4.5,5.0,0.2222222222222222,0.2
360,kuşku,sabırsızlık,0.416666667,contextual,BERTurk,7,last,0.5210828516616642,14,15,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,5.333333333333333,5.0,5.5,0.2,0.1818181818181818
361,çiçek,papatya,3.333333333,contextual,BERTurk,7,last,0.6212076609404165,10,1,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,4.0,5.0,3.5,0.2,0.2857142857142857
362,manken,kelebek,0.25,contextual,BERTurk,7,last,0.5502754341934925,10,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.5,6.0,7.0,0.1666666666666666,0.1428571428571428
363,ıslak,yağmur,1.833333333,contextual,BERTurk,7,last,0.5486960498943872,11,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
364,mühendis,üretim,1.166666667,contextual,BERTurk,7,last,0.47648152336931315,5,11,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.0,8.0,6.0,0.125,0.1666666666666666
365,süreli,ebediyeten,0.833333333,contextual,BERTurk,7,last,0.31601852317370094,6,15,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,4.0,6.0,3.3333333333333335,0.1666666666666666,0.3
366,cisim,cihaz,1.916666667,contextual,BERTurk,7,last,0.7198852178862859,7,7,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
367,korumaktaydılar,öldürülüşündeki,0.166666667,contextual,BERTurk,7,last,0.3607854124508769,15,15,dbmdz/bert-base-turkish-cased,6,3,False,True,True,True,True,5.0,5.0,5.0,0.2,0.2
368,aile,somut,0.166666667,contextual,BERTurk,7,last,0.4810047058043847,8,13,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
369,ses,horultu,3.5,contextual,BERTurk,7,last,0.5374193339535348,15,15,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,2.5,3.0,2.3333333333333335,0.3333333333333333,0.4285714285714285
370,sesteş,evetçiler,0.166666667,contextual,BERTurk,7,last,0.44904112323922885,11,10,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,3.75,3.0,4.5,0.3333333333333333,0.2222222222222222
371,kemalci,kemalizmcilerden,5.25,contextual,BERTurk,7,last,0.45540568154891004,10,3,dbmdz/bert-base-turkish-cased,6,4,False,True,True,True,True,3.8333333333333335,3.5,4.0,0.2857142857142857,0.25
372,şiddetli,yorgunluk,0.333333333,contextual,BERTurk,7,last,0.5254848723309895,7,4,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,8.5,8.0,9.0,0.125,0.1111111111111111
373,papatya,gülüş,0.333333333,contextual,BERTurk,7,last,0.43674408911435925,1,15,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.0,3.5,5.0,0.2857142857142857,0.2
374,ocak,kabristan,0.25,contextual,BERTurk,7,last,0.4783284814558595,8,9,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,3.25,4.0,3.0,0.25,0.3333333333333333
375,tecrübelenme,alışkın,2.833333333,contextual,BERTurk,7,last,0.4275811560921784,14,15,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,4.75,6.0,3.5,0.1666666666666666,0.2857142857142857
376,haşarı,pimpirikli,0.25,contextual,BERTurk,7,last,0.561159584677595,15,4,dbmdz/bert-base-turkish-cased,6,4,False,True,True,True,True,2.6666666666666665,3.0,2.5,0.3333333333333333,0.4
377,transparan,yoğurt,0.166666667,contextual,BERTurk,7,last,0.422982893729979,15,7,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,4.0,3.3333333333333335,6.0,0.3,0.1666666666666666
378,oruç,taksi,0.25,contextual,BERTurk,7,last,0.45476051726736055,11,3,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
379,kuyumcu,terazi,0.583333333,contextual,BERTurk,7,last,0.4537145499758575,2,11,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,2.6,2.3333333333333335,3.0,0.4285714285714285,0.3333333333333333
380,oğlan,delikanlı,4.666666667,contextual,BERTurk,7,last,0.7427489784549203,2,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.0,5.0,9.0,0.2,0.1111111111111111
381,mezarlık,tavuk,0.25,contextual,BERTurk,7,last,0.49173790069294243,5,15,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.333333333333333,4.0,5.0,0.25,0.2
382,hamile,dükkan,0.25,contextual,BERTurk,7,last,0.4477345620675841,5,11,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666
383,primatçaları,zeki,0.166666667,contextual,BERTurk,7,last,0.44705710506052365,13,9,dbmdz/bert-base-turkish-cased,5,4,False,True,True,False,False,3.2,3.0,4.0,0.3333333333333333,0.25
384,hastane,tıp,2.5,contextual,BERTurk,7,last,0.5866187826192161,7,7,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,7.0,3.0,0.1428571428571428,0.3333333333333333
385,terazi,tıp,0.25,contextual,BERTurk,7,last,0.3886110068078079,11,7,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
386,avare,uyumlu,0.166666667,contextual,BERTurk,7,last,0.3324346700580527,4,9,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,3.6666666666666665,2.5,6.0,0.4,0.1666666666666666
387,sabırsızlık,gözlükçü,0.25,contextual,BERTurk,7,last,0.429003892112219,15,6,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,4.75,5.5,4.0,0.1818181818181818,0.25
388,kum,kadeh,0.416666667,contextual,BERTurk,7,last,0.5384116608228913,10,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,3.0,5.0,0.3333333333333333,0.2
389,cinayetindeki,öldürülüşündeki,6.5,contextual,BERTurk,7,last,,0,15,dbmdz/bert-base-turkish-cased,6,3,False,True,True,True,True,4.666666666666667,4.333333333333333,5.0,0.2307692307692307,0.2
390,primatçaları,maymungilleri,6.333333333,contextual,BERTurk,7,last,0.8130034356774624,13,13,dbmdz/bert-base-turkish-cased,7,4,False,True,True,True,True,3.5714285714285716,3.0,4.333333333333333,0.3333333333333333,0.2307692307692307
391,sihirbaz,öncülük,0.25,contextual,BERTurk,7,last,0.38545513273369736,15,15,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,5.0,4.0,7.0,0.25,0.1428571428571428
392,kuş,tavuk,2.833333333,contextual,BERTurk,7,last,0.7524787670737657,10,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,3.0,5.0,0.3333333333333333,0.2
393,giysi,ceket,3.0,contextual,BERTurk,7,last,0.7563316132177365,15,7,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
394,pamuk,üretim,1.083333333,contextual,BERTurk,7,last,0.5310902465299349,1,11,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
395,noksan,eksik,9.333333333,contextual,BERTurk,7,last,0.7575031101675229,15,5,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,6.0,5.0,0.1666666666666666,0.2
396,taşıt,otobüs,3.666666667,contextual,BERTurk,7,last,0.6535129629482589,15,9,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.5,5.0,6.0,0.2,0.1666666666666666
397,eşya,radyo,2.083333333,contextual,BERTurk,7,last,0.5496269598710104,10,6,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,4.0,5.0,0.25,0.2
398,satmışlardır,almışlardır,0.083333333,contextual,BERTurk,7,last,0.895665163476111,15,15,dbmdz/bert-base-turkish-cased,4,2,False,True,True,True,True,5.75,6.0,5.5,0.1666666666666666,0.1818181818181818
399,cihaz,televizyon,2.5,contextual,BERTurk,7,last,0.6690047081647099,7,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.5,5.0,10.0,0.2,0.1
400,suskunluğuna,brüt,0.166666667,contextual,BERTurk,7,last,0.3607187590488977,15,9,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,4.0,4.0,4.0,0.25,0.25
401,suskunluğuna,konuşkanlığına,0.0,contextual,BERTurk,7,last,0.8673357097609578,15,15,dbmdz/bert-base-turkish-cased,6,3,False,True,True,True,True,4.333333333333333,4.0,4.666666666666667,0.25,0.2142857142857142
402,geceleyin,erkekçene,0.166666667,contextual,BERTurk,7,last,0.3809321520160758,15,8,dbmdz/bert-base-turkish-cased,5,3,False,True,True,True,True,3.6,4.5,3.0,0.2222222222222222,0.3333333333333333
403,medya,kral,0.25,contextual,BERTurk,7,last,0.436532430055377,8,6,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,5.0,4.0,0.2,0.25
404,iyiliyorsun,pratikleştirsin,1.0,contextual,BERTurk,7,last,0.4292661922728487,15,15,dbmdz/bert-base-turkish-cased,6,3,False,True,True,True,True,4.333333333333333,3.6666666666666665,5.0,0.2727272727272727,0.2
405,şüphe,mutluluk,0.25,contextual,BERTurk,7,last,0.5157003059659283,8,9,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.5,5.0,8.0,0.2,0.125
406,memur,polis,3.583333333,contextual,BERTurk,7,last,0.5725708092379824,8,4,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
407,meslek,kuyumcu,2.166666667,contextual,BERTurk,7,last,0.3794884970692689,7,2,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,3.25,6.0,2.3333333333333335,0.1666666666666666,0.4285714285714285
408,fırın,öncülük,0.25,contextual,BERTurk,7,last,0.3315479899060162,6,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,5.0,7.0,0.2,0.1428571428571428
409,eski,yaşlıymışçasına,1.833333333,contextual,BERTurk,7,last,0.306284398248986,12,14,dbmdz/bert-base-turkish-cased,5,4,False,True,False,True,False,3.8,4.0,3.75,0.25,0.2666666666666666
410,masum,dostçasına,0.75,contextual,BERTurk,7,last,0.39591161029719335,13,15,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,3.75,5.0,3.3333333333333335,0.2,0.3
411,lokanta,dükkan,2.25,contextual,BERTurk,7,last,0.7965690056405266,9,11,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.5,7.0,6.0,0.1428571428571428,0.1666666666666666
412,ebleh,akıllı,0.0,contextual,BERTurk,7,last,0.4448827536180604,9,7,dbmdz/bert-base-turkish-cased,4,3,False,True,True,False,False,2.75,1.6666666666666667,6.0,0.6,0.1666666666666666
413,vitrin,televizyon,0.333333333,contextual,BERTurk,7,last,0.6211148493128394,9,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,8.0,6.0,10.0,0.1666666666666666,0.1
414,şeffaf,opak,1.166666667,contextual,BERTurk,7,last,0.5602332517174339,9,8,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.3333333333333335,6.0,2.0,0.1666666666666666,0.5
415,dua,ölü,0.75,contextual,BERTurk,7,last,0.3818640560924378,14,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333
416,yorgunluk,sarsıcı,0.333333333,contextual,BERTurk,7,last,0.4500774295047183,4,13,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,5.333333333333333,9.0,3.5,0.1111111111111111,0.2857142857142857
417,davadaş,yoldaş,7.833333333,contextual,BERTurk,7,last,0.5274190216981243,10,10,dbmdz/bert-base-turkish-cased,3,2,False,True,True,False,False,4.333333333333333,3.5,6.0,0.2857142857142857,0.1666666666666666
418,özgür,serbest,6.75,contextual,BERTurk,7,last,0.7816498910386225,10,13,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,5.0,7.0,0.2,0.1428571428571428
419,gözlük,cam,3.416666667,contextual,BERTurk,7,last,0.5937791140606955,14,10,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.5,6.0,3.0,0.1666666666666666,0.3333333333333333
420,vicdan,pıhtı,0.25,contextual,BERTurk,7,last,0.44218311396484533,13,10,dbmdz/bert-base-turkish-cased,3,2,False,True,False,True,False,3.6666666666666665,6.0,2.5,0.1666666666666666,0.4
421,gülüş,gül,1.833333333,contextual,BERTurk,7,last,0.6463460930302222,15,13,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,4.0,5.0,3.0,0.2,0.3333333333333333
422,kahvaltı,zeytin,1.166666667,contextual,BERTurk,7,last,0.5832360114167134,14,9,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.0,8.0,6.0,0.125,0.1666666666666666
423,ceket,kapüşon,2.083333333,contextual,BERTurk,7,last,0.4615185301360083,7,14,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,3.0,5.0,2.3333333333333335,0.2,0.4285714285714285
424,araba,seyahat,1.25,contextual,BERTurk,7,last,0.6370665537276701,14,7,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,5.0,7.0,0.2,0.1428571428571428
425,evrensel,karışık,0.25,contextual,BERTurk,7,last,0.5420863657478622,13,15,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,7.5,8.0,7.0,0.125,0.1428571428571428
426,beyaz,horultu,0.166666667,contextual,BERTurk,7,last,0.421427829827297,2,15,dbmdz/bert-base-turkish-cased,4,3,False,True,False,True,False,3.0,5.0,2.3333333333333335,0.2,0.4285714285714285
427,gürültü,müzik,2.166666667,contextual,BERTurk,7,last,0.5677656057128425,9,3,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,6.0,7.0,5.0,0.1428571428571428,0.2
428,taksi,yüzük,0.25,contextual,BERTurk,7,last,0.4546283773639611,3,12,dbmdz/bert-base-turkish-cased,2,1,True,False,False,False,False,5.0,5.0,5.0,0.2,0.2
